Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Desc_us,Concepte,Valor
2022,1,Ciutat Vella,1,el Raval,1,Administracions Publiques,Valor_cad_€,15381153.51
2022,1,Ciutat Vella,1,el Raval,1,Aparcament,Valor_cad_€,3444553.44
2022,1,Ciutat Vella,1,el Raval,1,Comerç,Valor_cad_€,10695909.29
2022,1,Ciutat Vella,1,el Raval,1,Ensenyament i Cultura,Valor_cad_€,23543736.44
2022,1,Ciutat Vella,1,el Raval,1,Espectacles,Valor_cad_€,379007.09
2022,1,Ciutat Vella,1,el Raval,1,Indústria,Valor_cad_€,61686.66
2022,1,Ciutat Vella,1,el Raval,1,Oficines,Valor_cad_€,18915929.75
2022,1,Ciutat Vella,1,el Raval,1,Religiós,Valor_cad_€,976395.84
2022,1,Ciutat Vella,1,el Raval,1,Residencial,Valor_cad_€,69810941.52
2022,1,Ciutat Vella,1,el Raval,1,Sanitat,Valor_cad_€,3702630.96
2022,1,Ciutat Vella,1,el Raval,1,Solars,Valor_cad_€,2961585.00
2022,1,Ciutat Vella,1,el Raval,1,Turisme i Hostaleria,Valor_cad_€,4268244.72
2022,1,Ciutat Vella,1,el Raval,2,Aparcament,Valor_cad_€,1166232.37
2022,1,Ciutat Vella,1,el Raval,2,Comerç,Valor_cad_€,9513555.69
2022,1,Ciutat Vella,1,el Raval,2,Ensenyament i Cultura,Valor_cad_€,7860726.51
2022,1,Ciutat Vella,1,el Raval,2,Espectacles,Valor_cad_€,11199322.28
2022,1,Ciutat Vella,1,el Raval,2,Residencial,Valor_cad_€,53724931.62
2022,1,Ciutat Vella,1,el Raval,2,Solars,Valor_cad_€,3970161.00
2022,1,Ciutat Vella,1,el Raval,2,Turisme i Hostaleria,Valor_cad_€,17573581.63
2022,1,Ciutat Vella,1,el Raval,3,Aparcament,Valor_cad_€,3594573.11
2022,1,Ciutat Vella,1,el Raval,3,Comerç,Valor_cad_€,10480830.44
2022,1,Ciutat Vella,1,el Raval,3,Ensenyament i Cultura,Valor_cad_€,125338.23
2022,1,Ciutat Vella,1,el Raval,3,Oficines,Valor_cad_€,7845682.48
2022,1,Ciutat Vella,1,el Raval,3,Residencial,Valor_cad_€,73760239.29
2022,1,Ciutat Vella,1,el Raval,3,Sanitat,Valor_cad_€,7751059.75
2022,1,Ciutat Vella,1,el Raval,3,Solars,Valor_cad_€,6441.00
2022,1,Ciutat Vella,1,el Raval,3,Turisme i Hostaleria,Valor_cad_€,17551312.48
2022,1,Ciutat Vella,1,el Raval,4,Administracions Publiques,Valor_cad_€,6535214.39
2022,1,Ciutat Vella,1,el Raval,4,Aparcament,Valor_cad_€,5198033.11
2022,1,Ciutat Vella,1,el Raval,4,Comerç,Valor_cad_€,12307077.4
2022,1,Ciutat Vella,1,el Raval,4,Ensenyament i Cultura,Valor_cad_€,19023649.3
2022,1,Ciutat Vella,1,el Raval,4,Espectacles,Valor_cad_€,4538062.83
2022,1,Ciutat Vella,1,el Raval,4,Esportiu,Valor_cad_€,3946176.97
2022,1,Ciutat Vella,1,el Raval,4,Oficines,Valor_cad_€,3948667.48
2022,1,Ciutat Vella,1,el Raval,4,Religiós,Valor_cad_€,1503112.8
2022,1,Ciutat Vella,1,el Raval,4,Residencial,Valor_cad_€,102979633.27
2022,1,Ciutat Vella,1,el Raval,4,Solars,Valor_cad_€,3921132.5
2022,1,Ciutat Vella,1,el Raval,4,Turisme i Hostaleria,Valor_cad_€,26400250.03
2022,1,Ciutat Vella,1,el Raval,5,Administracions Publiques,Valor_cad_€,3488764.16
2022,1,Ciutat Vella,1,el Raval,5,Aparcament,Valor_cad_€,4754873.51
2022,1,Ciutat Vella,1,el Raval,5,Comerç,Valor_cad_€,28506258.11
2022,1,Ciutat Vella,1,el Raval,5,Espectacles,Valor_cad_€,60780835.5
2022,1,Ciutat Vella,1,el Raval,5,Oficines,Valor_cad_€,1225894.28
2022,1,Ciutat Vella,1,el Raval,5,Residencial,Valor_cad_€,107367084.78
2022,1,Ciutat Vella,1,el Raval,5,Solars,Valor_cad_€,26203.65
2022,1,Ciutat Vella,1,el Raval,5,Turisme i Hostaleria,Valor_cad_€,44343951.66
2022,1,Ciutat Vella,1,el Raval,6,Aparcament,Valor_cad_€,1977744.3
2022,1,Ciutat Vella,1,el Raval,6,Comerç,Valor_cad_€,9142972.42
2022,1,Ciutat Vella,1,el Raval,6,Indústria,Valor_cad_€,73646.65
2022,1,Ciutat Vella,1,el Raval,6,Oficines,Valor_cad_€,40030.41
2022,1,Ciutat Vella,1,el Raval,6,Religiós,Valor_cad_€,5360140.34
2022,1,Ciutat Vella,1,el Raval,6,Residencial,Valor_cad_€,66915435.07
2022,1,Ciutat Vella,1,el Raval,6,Sanitat,Valor_cad_€,2763177.2
2022,1,Ciutat Vella,1,el Raval,6,Solars,Valor_cad_€,12124.00
2022,1,Ciutat Vella,1,el Raval,6,Turisme i Hostaleria,Valor_cad_€,24913547.06
2022,1,Ciutat Vella,1,el Raval,7,Aparcament,Valor_cad_€,2474254.15
2022,1,Ciutat Vella,1,el Raval,7,Comerç,Valor_cad_€,19138979.7
2022,1,Ciutat Vella,1,el Raval,7,Oficines,Valor_cad_€,10747640.77
2022,1,Ciutat Vella,1,el Raval,7,Residencial,Valor_cad_€,59122362.65
2022,1,Ciutat Vella,1,el Raval,7,Solars,Valor_cad_€,59899.00
2022,1,Ciutat Vella,1,el Raval,7,Turisme i Hostaleria,Valor_cad_€,16835878.95
2022,1,Ciutat Vella,1,el Raval,8,Aparcament,Valor_cad_€,2247503.71
2022,1,Ciutat Vella,1,el Raval,8,Comerç,Valor_cad_€,5133048.89
2022,1,Ciutat Vella,1,el Raval,8,Residencial,Valor_cad_€,63646552.07
2022,1,Ciutat Vella,1,el Raval,8,Sanitat,Valor_cad_€,3042927.58
2022,1,Ciutat Vella,1,el Raval,8,Solars,Valor_cad_€,3309083.5
2022,1,Ciutat Vella,1,el Raval,8,Turisme i Hostaleria,Valor_cad_€,2272713.81
2022,1,Ciutat Vella,1,el Raval,9,Aparcament,Valor_cad_€,2674418.53
2022,1,Ciutat Vella,1,el Raval,9,Comerç,Valor_cad_€,7041796.56
2022,1,Ciutat Vella,1,el Raval,9,Ensenyament i Cultura,Valor_cad_€,2606420.68
2022,1,Ciutat Vella,1,el Raval,9,Esportiu,Valor_cad_€,1074740.66
2022,1,Ciutat Vella,1,el Raval,9,Oficines,Valor_cad_€,755029.59
2022,1,Ciutat Vella,1,el Raval,9,Residencial,Valor_cad_€,55425840.94
2022,1,Ciutat Vella,1,el Raval,9,Solars,Valor_cad_€,306701.13
2022,1,Ciutat Vella,1,el Raval,10,Aparcament,Valor_cad_€,6121723.31
2022,1,Ciutat Vella,1,el Raval,10,Comerç,Valor_cad_€,6537592.98
2022,1,Ciutat Vella,1,el Raval,10,Esportiu,Valor_cad_€,114742.6
2022,1,Ciutat Vella,1,el Raval,10,Indústria,Valor_cad_€,450540.49
2022,1,Ciutat Vella,1,el Raval,10,Oficines,Valor_cad_€,864087.02
2022,1,Ciutat Vella,1,el Raval,10,Residencial,Valor_cad_€,48500803.91
2022,1,Ciutat Vella,1,el Raval,10,Turisme i Hostaleria,Valor_cad_€,3124409.81
2022,1,Ciutat Vella,1,el Raval,11,Aparcament,Valor_cad_€,837124.74
2022,1,Ciutat Vella,1,el Raval,11,Comerç,Valor_cad_€,10119073.89
2022,1,Ciutat Vella,1,el Raval,11,Ensenyament i Cultura,Valor_cad_€,16350657.56
2022,1,Ciutat Vella,1,el Raval,11,Espectacles,Valor_cad_€,307061.27
2022,1,Ciutat Vella,1,el Raval,11,Indústria,Valor_cad_€,36301.44
2022,1,Ciutat Vella,1,el Raval,11,Oficines,Valor_cad_€,120389.3
2022,1,Ciutat Vella,1,el Raval,11,Religiós,Valor_cad_€,145076.8
2022,1,Ciutat Vella,1,el Raval,11,Residencial,Valor_cad_€,78273625.99
2022,1,Ciutat Vella,1,el Raval,11,Solars,Valor_cad_€,120039.00
2022,1,Ciutat Vella,1,el Raval,11,Turisme i Hostaleria,Valor_cad_€,1219369.55
2022,1,Ciutat Vella,1,el Raval,12,Aparcament,Valor_cad_€,1113978.79
2022,1,Ciutat Vella,1,el Raval,12,Comerç,Valor_cad_€,5295929.11
2022,1,Ciutat Vella,1,el Raval,12,Ensenyament i Cultura,Valor_cad_€,810711.6
2022,1,Ciutat Vella,1,el Raval,12,Religiós,Valor_cad_€,1449777.48
2022,1,Ciutat Vella,1,el Raval,12,Residencial,Valor_cad_€,60875588.34
2022,1,Ciutat Vella,1,el Raval,12,Solars,Valor_cad_€,1440.00
2022,1,Ciutat Vella,1,el Raval,13,Aparcament,Valor_cad_€,2580310.6
2022,1,Ciutat Vella,1,el Raval,13,Comerç,Valor_cad_€,4639520.69
2022,1,Ciutat Vella,1,el Raval,13,Residencial,Valor_cad_€,43065498.65
2022,1,Ciutat Vella,1,el Raval,13,Solars,Valor_cad_€,10825.00
2022,1,Ciutat Vella,1,el Raval,13,Turisme i Hostaleria,Valor_cad_€,1836016.22
2022,1,Ciutat Vella,1,el Raval,14,Aparcament,Valor_cad_€,569552.03
2022,1,Ciutat Vella,1,el Raval,14,Comerç,Valor_cad_€,3810098.34
2022,1,Ciutat Vella,1,el Raval,14,Residencial,Valor_cad_€,47415461.05
2022,1,Ciutat Vella,1,el Raval,14,Solars,Valor_cad_€,7560.00
2022,1,Ciutat Vella,1,el Raval,15,Aparcament,Valor_cad_€,2780491.16
2022,1,Ciutat Vella,1,el Raval,15,Comerç,Valor_cad_€,6148847.68
2022,1,Ciutat Vella,1,el Raval,15,Oficines,Valor_cad_€,3131549.18
2022,1,Ciutat Vella,1,el Raval,15,Residencial,Valor_cad_€,63519552.98
2022,1,Ciutat Vella,1,el Raval,15,Solars,Valor_cad_€,8932.00
2022,1,Ciutat Vella,1,el Raval,15,Turisme i Hostaleria,Valor_cad_€,2892514.21
2022,1,Ciutat Vella,1,el Raval,16,Aparcament,Valor_cad_€,286303.12
2022,1,Ciutat Vella,1,el Raval,16,Comerç,Valor_cad_€,3486387.17
2022,1,Ciutat Vella,1,el Raval,16,Espectacles,Valor_cad_€,848438.77
2022,1,Ciutat Vella,1,el Raval,16,Oficines,Valor_cad_€,870264.22
2022,1,Ciutat Vella,1,el Raval,16,Residencial,Valor_cad_€,66145521.13
2022,1,Ciutat Vella,1,el Raval,16,Solars,Valor_cad_€,49145.5
2022,1,Ciutat Vella,1,el Raval,16,Turisme i Hostaleria,Valor_cad_€,2587354.14
2022,1,Ciutat Vella,1,el Raval,17,Aparcament,Valor_cad_€,437437.32
2022,1,Ciutat Vella,1,el Raval,17,Comerç,Valor_cad_€,2175578.31
2022,1,Ciutat Vella,1,el Raval,17,Oficines,Valor_cad_€,125648.43
2022,1,Ciutat Vella,1,el Raval,17,Residencial,Valor_cad_€,57271668.39
2022,1,Ciutat Vella,1,el Raval,18,Administracions Publiques,Valor_cad_€,2378476.8
2022,1,Ciutat Vella,1,el Raval,18,Aparcament,Valor_cad_€,4685733.52
2022,1,Ciutat Vella,1,el Raval,18,Comerç,Valor_cad_€,9577862.01
2022,1,Ciutat Vella,1,el Raval,18,Ensenyament i Cultura,Valor_cad_€,58108687.91
2022,1,Ciutat Vella,1,el Raval,18,Religiós,Valor_cad_€,1397202.00
2022,1,Ciutat Vella,1,el Raval,18,Residencial,Valor_cad_€,51972099.4
2022,1,Ciutat Vella,1,el Raval,18,Solars,Valor_cad_€,798019.00
2022,1,Ciutat Vella,1,el Raval,18,Turisme i Hostaleria,Valor_cad_€,2548821.24
2022,1,Ciutat Vella,1,el Raval,19,Administracions Publiques,Valor_cad_€,9958223.73
2022,1,Ciutat Vella,1,el Raval,19,Aparcament,Valor_cad_€,3358636.9
2022,1,Ciutat Vella,1,el Raval,19,Comerç,Valor_cad_€,29654991.93
2022,1,Ciutat Vella,1,el Raval,19,Ensenyament i Cultura,Valor_cad_€,26588800.35
2022,1,Ciutat Vella,1,el Raval,19,Indústria,Valor_cad_€,49601.00
2022,1,Ciutat Vella,1,el Raval,19,Oficines,Valor_cad_€,137804.1
2022,1,Ciutat Vella,1,el Raval,19,Residencial,Valor_cad_€,114927016.7
2022,1,Ciutat Vella,1,el Raval,19,Solars,Valor_cad_€,1264401.00
2022,1,Ciutat Vella,1,el Raval,19,Turisme i Hostaleria,Valor_cad_€,17253364.14
2022,1,Ciutat Vella,1,el Raval,20,Administracions Publiques,Valor_cad_€,10373524.63
2022,1,Ciutat Vella,1,el Raval,20,Aparcament,Valor_cad_€,3552565.18
2022,1,Ciutat Vella,1,el Raval,20,Comerç,Valor_cad_€,28295163.91
2022,1,Ciutat Vella,1,el Raval,20,Ensenyament i Cultura,Valor_cad_€,14295195.62
2022,1,Ciutat Vella,1,el Raval,20,Oficines,Valor_cad_€,7347556.41
2022,1,Ciutat Vella,1,el Raval,20,Religiós,Valor_cad_€,7387535.47
2022,1,Ciutat Vella,1,el Raval,20,Residencial,Valor_cad_€,130860597.00
2022,1,Ciutat Vella,1,el Raval,20,Sanitat,Valor_cad_€,1451307.53
2022,1,Ciutat Vella,1,el Raval,20,Solars,Valor_cad_€,3414815.00
2022,1,Ciutat Vella,1,el Raval,20,Turisme i Hostaleria,Valor_cad_€,82974904.54
2022,1,Ciutat Vella,1,el Raval,21,Administracions Publiques,Valor_cad_€,1138720.00
2022,1,Ciutat Vella,1,el Raval,21,Aparcament,Valor_cad_€,7719068.13
2022,1,Ciutat Vella,1,el Raval,21,Comerç,Valor_cad_€,103176478.8
2022,1,Ciutat Vella,1,el Raval,21,Ensenyament i Cultura,Valor_cad_€,4770358.65
2022,1,Ciutat Vella,1,el Raval,21,Oficines,Valor_cad_€,36602191.74
2022,1,Ciutat Vella,1,el Raval,21,Religiós,Valor_cad_€,2299592.00
2022,1,Ciutat Vella,1,el Raval,21,Residencial,Valor_cad_€,187032320.69
2022,1,Ciutat Vella,1,el Raval,21,Sanitat,Valor_cad_€,2124101.38
2022,1,Ciutat Vella,1,el Raval,21,Solars,Valor_cad_€,139859.00
2022,1,Ciutat Vella,1,el Raval,21,Turisme i Hostaleria,Valor_cad_€,85721475.54
2022,1,Ciutat Vella,2,el Gòtic,22,Administracions Publiques,Valor_cad_€,53551518.11
2022,1,Ciutat Vella,2,el Gòtic,22,Aparcament,Valor_cad_€,3405473.78
2022,1,Ciutat Vella,2,el Gòtic,22,Comerç,Valor_cad_€,351427845.42
2022,1,Ciutat Vella,2,el Gòtic,22,Ensenyament i Cultura,Valor_cad_€,8969026.68
2022,1,Ciutat Vella,2,el Gòtic,22,Oficines,Valor_cad_€,94628871.87
2022,1,Ciutat Vella,2,el Gòtic,22,Residencial,Valor_cad_€,184900975.02
2022,1,Ciutat Vella,2,el Gòtic,22,Solars,Valor_cad_€,151767.5
2022,1,Ciutat Vella,2,el Gòtic,22,Turisme i Hostaleria,Valor_cad_€,120979333.8
2022,1,Ciutat Vella,2,el Gòtic,23,Administracions Publiques,Valor_cad_€,33406025.03
2022,1,Ciutat Vella,2,el Gòtic,23,Aparcament,Valor_cad_€,4196724.48
2022,1,Ciutat Vella,2,el Gòtic,23,Comerç,Valor_cad_€,124186057.97
2022,1,Ciutat Vella,2,el Gòtic,23,Ensenyament i Cultura,Valor_cad_€,4558376.74
2022,1,Ciutat Vella,2,el Gòtic,23,Espectacles,Valor_cad_€,4012695.48
2022,1,Ciutat Vella,2,el Gòtic,23,Oficines,Valor_cad_€,123437579.54
2022,1,Ciutat Vella,2,el Gòtic,23,Religiós,Valor_cad_€,5427601.84
2022,1,Ciutat Vella,2,el Gòtic,23,Residencial,Valor_cad_€,214888114.13
2022,1,Ciutat Vella,2,el Gòtic,23,Solars,Valor_cad_€,132228.00
2022,1,Ciutat Vella,2,el Gòtic,23,Turisme i Hostaleria,Valor_cad_€,92922694.99
2022,1,Ciutat Vella,2,el Gòtic,25,Administracions Publiques,Valor_cad_€,15347891.3
2022,1,Ciutat Vella,2,el Gòtic,25,Aparcament,Valor_cad_€,4545964.34
2022,1,Ciutat Vella,2,el Gòtic,25,Comerç,Valor_cad_€,14970325.76
2022,1,Ciutat Vella,2,el Gòtic,25,Ensenyament i Cultura,Valor_cad_€,27655652.6
2022,1,Ciutat Vella,2,el Gòtic,25,Indústria,Valor_cad_€,57933.68
2022,1,Ciutat Vella,2,el Gòtic,25,Oficines,Valor_cad_€,23621574.96
2022,1,Ciutat Vella,2,el Gòtic,25,Religiós,Valor_cad_€,16484633.22
2022,1,Ciutat Vella,2,el Gòtic,25,Residencial,Valor_cad_€,115371642.17
2022,1,Ciutat Vella,2,el Gòtic,25,Sanitat,Valor_cad_€,564144.00
2022,1,Ciutat Vella,2,el Gòtic,25,Solars,Valor_cad_€,43920.00
2022,1,Ciutat Vella,2,el Gòtic,25,Turisme i Hostaleria,Valor_cad_€,9417432.01
2022,1,Ciutat Vella,2,el Gòtic,26,Administracions Publiques,Valor_cad_€,32532389.04
2022,1,Ciutat Vella,2,el Gòtic,26,Aparcament,Valor_cad_€,1332572.22
2022,1,Ciutat Vella,2,el Gòtic,26,Comerç,Valor_cad_€,12295081.94
2022,1,Ciutat Vella,2,el Gòtic,26,Ensenyament i Cultura,Valor_cad_€,13646510.75
2022,1,Ciutat Vella,2,el Gòtic,26,Oficines,Valor_cad_€,23528889.48
2022,1,Ciutat Vella,2,el Gòtic,26,Religiós,Valor_cad_€,1393651.00
2022,1,Ciutat Vella,2,el Gòtic,26,Residencial,Valor_cad_€,98136975.02
2022,1,Ciutat Vella,2,el Gòtic,26,Sanitat,Valor_cad_€,2181672.33
2022,1,Ciutat Vella,2,el Gòtic,26,Solars,Valor_cad_€,179477.5
2022,1,Ciutat Vella,2,el Gòtic,26,Turisme i Hostaleria,Valor_cad_€,30554388.3
2022,1,Ciutat Vella,2,el Gòtic,27,Administracions Publiques,Valor_cad_€,36958550.07
2022,1,Ciutat Vella,2,el Gòtic,27,Aparcament,Valor_cad_€,905202.75
2022,1,Ciutat Vella,2,el Gòtic,27,Comerç,Valor_cad_€,13807292.9
2022,1,Ciutat Vella,2,el Gòtic,27,Oficines,Valor_cad_€,6970682.2
2022,1,Ciutat Vella,2,el Gòtic,27,Residencial,Valor_cad_€,114558046.02
2022,1,Ciutat Vella,2,el Gòtic,27,Sanitat,Valor_cad_€,63225.27
2022,1,Ciutat Vella,2,el Gòtic,27,Solars,Valor_cad_€,62576.5
2022,1,Ciutat Vella,2,el Gòtic,27,Turisme i Hostaleria,Valor_cad_€,13604316.2
2022,1,Ciutat Vella,2,el Gòtic,28,Aparcament,Valor_cad_€,5739423.57
2022,1,Ciutat Vella,2,el Gòtic,28,Comerç,Valor_cad_€,96258165.62
2022,1,Ciutat Vella,2,el Gòtic,28,Ensenyament i Cultura,Valor_cad_€,3115387.1
2022,1,Ciutat Vella,2,el Gòtic,28,Oficines,Valor_cad_€,11398187.4
2022,1,Ciutat Vella,2,el Gòtic,28,Religiós,Valor_cad_€,3888703.00
2022,1,Ciutat Vella,2,el Gòtic,28,Residencial,Valor_cad_€,180728598.89
2022,1,Ciutat Vella,2,el Gòtic,28,Sanitat,Valor_cad_€,2245345.54
2022,1,Ciutat Vella,2,el Gòtic,28,Solars,Valor_cad_€,12576.00
2022,1,Ciutat Vella,2,el Gòtic,28,Turisme i Hostaleria,Valor_cad_€,40202928.89
2022,1,Ciutat Vella,2,el Gòtic,29,Aparcament,Valor_cad_€,906898.08
2022,1,Ciutat Vella,2,el Gòtic,29,Comerç,Valor_cad_€,28745338.41
2022,1,Ciutat Vella,2,el Gòtic,29,Ensenyament i Cultura,Valor_cad_€,3368100.5
2022,1,Ciutat Vella,2,el Gòtic,29,Espectacles,Valor_cad_€,49576.76
2022,1,Ciutat Vella,2,el Gòtic,29,Indústria,Valor_cad_€,16306.65
2022,1,Ciutat Vella,2,el Gòtic,29,Oficines,Valor_cad_€,2239056.88
2022,1,Ciutat Vella,2,el Gòtic,29,Residencial,Valor_cad_€,92831160.61
2022,1,Ciutat Vella,2,el Gòtic,29,Solars,Valor_cad_€,150429.06
2022,1,Ciutat Vella,2,el Gòtic,29,Turisme i Hostaleria,Valor_cad_€,37899509.97
2022,1,Ciutat Vella,2,el Gòtic,30,Administracions Publiques,Valor_cad_€,18689625.05
2022,1,Ciutat Vella,2,el Gòtic,30,Aparcament,Valor_cad_€,8391065.58
2022,1,Ciutat Vella,2,el Gòtic,30,Comerç,Valor_cad_€,15280981.02
2022,1,Ciutat Vella,2,el Gòtic,30,Ensenyament i Cultura,Valor_cad_€,20578376.22
2022,1,Ciutat Vella,2,el Gòtic,30,Esportiu,Valor_cad_€,2071224.01
2022,1,Ciutat Vella,2,el Gòtic,30,Oficines,Valor_cad_€,9436466.64
2022,1,Ciutat Vella,2,el Gòtic,30,Residencial,Valor_cad_€,142867213.14
2022,1,Ciutat Vella,2,el Gòtic,30,Sanitat,Valor_cad_€,1298569.07
2022,1,Ciutat Vella,2,el Gòtic,30,Solars,Valor_cad_€,2889657.52
2022,1,Ciutat Vella,2,el Gòtic,30,Turisme i Hostaleria,Valor_cad_€,35759104.69
2022,1,Ciutat Vella,2,el Gòtic,31,Administracions Publiques,Valor_cad_€,8915878.4
2022,1,Ciutat Vella,2,el Gòtic,31,Aparcament,Valor_cad_€,571516.46
2022,1,Ciutat Vella,2,el Gòtic,31,Comerç,Valor_cad_€,12313923.81
2022,1,Ciutat Vella,2,el Gòtic,31,Ensenyament i Cultura,Valor_cad_€,3107938.12
2022,1,Ciutat Vella,2,el Gòtic,31,Oficines,Valor_cad_€,8445757.33
2022,1,Ciutat Vella,2,el Gòtic,31,Religiós,Valor_cad_€,2462060.64
2022,1,Ciutat Vella,2,el Gòtic,31,Residencial,Valor_cad_€,103883122.57
2022,1,Ciutat Vella,2,el Gòtic,31,Solars,Valor_cad_€,186804.00
2022,1,Ciutat Vella,2,el Gòtic,31,Turisme i Hostaleria,Valor_cad_€,10617920.18
2022,1,Ciutat Vella,3,la Barceloneta,32,Aparcament,Valor_cad_€,5197860.37
2022,1,Ciutat Vella,3,la Barceloneta,32,Comerç,Valor_cad_€,7140361.69
2022,1,Ciutat Vella,3,la Barceloneta,32,Oficines,Valor_cad_€,3057141.64
2022,1,Ciutat Vella,3,la Barceloneta,32,Residencial,Valor_cad_€,80352977.46
2022,1,Ciutat Vella,3,la Barceloneta,32,Sanitat,Valor_cad_€,3013523.99
2022,1,Ciutat Vella,3,la Barceloneta,32,Solars,Valor_cad_€,4918970.00
2022,1,Ciutat Vella,3,la Barceloneta,32,Turisme i Hostaleria,Valor_cad_€,3672805.57
2022,1,Ciutat Vella,3,la Barceloneta,33,Aparcament,Valor_cad_€,885677.72
2022,1,Ciutat Vella,3,la Barceloneta,33,Comerç,Valor_cad_€,2906360.26
2022,1,Ciutat Vella,3,la Barceloneta,33,Oficines,Valor_cad_€,308229.6
2022,1,Ciutat Vella,3,la Barceloneta,33,Residencial,Valor_cad_€,41853904.92
2022,1,Ciutat Vella,3,la Barceloneta,33,Sanitat,Valor_cad_€,851132.11
2022,1,Ciutat Vella,3,la Barceloneta,33,Solars,Valor_cad_€,1066.00
2022,1,Ciutat Vella,3,la Barceloneta,34,Aparcament,Valor_cad_€,63331.53
2022,1,Ciutat Vella,3,la Barceloneta,34,Comerç,Valor_cad_€,1355318.38
2022,1,Ciutat Vella,3,la Barceloneta,34,Residencial,Valor_cad_€,35574571.23
2022,1,Ciutat Vella,3,la Barceloneta,34,Solars,Valor_cad_€,1902990.6
2022,1,Ciutat Vella,3,la Barceloneta,35,Aparcament,Valor_cad_€,134257.91
2022,1,Ciutat Vella,3,la Barceloneta,35,Comerç,Valor_cad_€,1335854.42
2022,1,Ciutat Vella,3,la Barceloneta,35,Ensenyament i Cultura,Valor_cad_€,4188125.76
2022,1,Ciutat Vella,3,la Barceloneta,35,Residencial,Valor_cad_€,38760047.65
2022,1,Ciutat Vella,3,la Barceloneta,35,Sanitat,Valor_cad_€,1627483.00
2022,1,Ciutat Vella,3,la Barceloneta,35,Solars,Valor_cad_€,725763.00
2022,1,Ciutat Vella,3,la Barceloneta,35,Turisme i Hostaleria,Valor_cad_€,719873.34
2022,1,Ciutat Vella,3,la Barceloneta,36,Aparcament,Valor_cad_€,14856810.6
2022,1,Ciutat Vella,3,la Barceloneta,36,Comerç,Valor_cad_€,34610898.35
2022,1,Ciutat Vella,3,la Barceloneta,36,Ensenyament i Cultura,Valor_cad_€,28680063.42
2022,1,Ciutat Vella,3,la Barceloneta,36,Esportiu,Valor_cad_€,10011866.3
2022,1,Ciutat Vella,3,la Barceloneta,36,Oficines,Valor_cad_€,163315070.08
2022,1,Ciutat Vella,3,la Barceloneta,36,Residencial,Valor_cad_€,75085162.87
2022,1,Ciutat Vella,3,la Barceloneta,36,Sanitat,Valor_cad_€,31278736.81
2022,1,Ciutat Vella,3,la Barceloneta,36,Solars,Valor_cad_€,10527537.5
2022,1,Ciutat Vella,3,la Barceloneta,36,Turisme i Hostaleria,Valor_cad_€,145170071.45
2022,1,Ciutat Vella,3,la Barceloneta,37,Aparcament,Valor_cad_€,2761734.72
2022,1,Ciutat Vella,3,la Barceloneta,37,Comerç,Valor_cad_€,3260032.33
2022,1,Ciutat Vella,3,la Barceloneta,37,Ensenyament i Cultura,Valor_cad_€,956581.08
2022,1,Ciutat Vella,3,la Barceloneta,37,Indústria,Valor_cad_€,151208.82
2022,1,Ciutat Vella,3,la Barceloneta,37,Residencial,Valor_cad_€,48256975.5
2022,1,Ciutat Vella,3,la Barceloneta,38,Aparcament,Valor_cad_€,190785.35
2022,1,Ciutat Vella,3,la Barceloneta,38,Comerç,Valor_cad_€,2220815.05
2022,1,Ciutat Vella,3,la Barceloneta,38,Residencial,Valor_cad_€,45576143.85
2022,1,Ciutat Vella,3,la Barceloneta,38,Turisme i Hostaleria,Valor_cad_€,1059676.45
2022,1,Ciutat Vella,3,la Barceloneta,39,Aparcament,Valor_cad_€,2379557.18
2022,1,Ciutat Vella,3,la Barceloneta,39,Comerç,Valor_cad_€,6283846.24
2022,1,Ciutat Vella,3,la Barceloneta,39,Religiós,Valor_cad_€,1884473.89
2022,1,Ciutat Vella,3,la Barceloneta,39,Residencial,Valor_cad_€,54760156.61
2022,1,Ciutat Vella,3,la Barceloneta,39,Solars,Valor_cad_€,1982760.00
2022,1,Ciutat Vella,3,la Barceloneta,40,Administracions Publiques,Valor_cad_€,947928.24
2022,1,Ciutat Vella,3,la Barceloneta,40,Aparcament,Valor_cad_€,355821.86
2022,1,Ciutat Vella,3,la Barceloneta,40,Comerç,Valor_cad_€,7077335.75
2022,1,Ciutat Vella,3,la Barceloneta,40,Ensenyament i Cultura,Valor_cad_€,1230255.67
2022,1,Ciutat Vella,3,la Barceloneta,40,Residencial,Valor_cad_€,49527048.66
2022,1,Ciutat Vella,3,la Barceloneta,40,Solars,Valor_cad_€,21853.00
2022,1,Ciutat Vella,3,la Barceloneta,41,Aparcament,Valor_cad_€,533703.57
2022,1,Ciutat Vella,3,la Barceloneta,41,Comerç,Valor_cad_€,2375371.63
2022,1,Ciutat Vella,3,la Barceloneta,41,Ensenyament i Cultura,Valor_cad_€,1070810.58
2022,1,Ciutat Vella,3,la Barceloneta,41,Residencial,Valor_cad_€,53187930.24
2022,1,Ciutat Vella,3,la Barceloneta,41,Solars,Valor_cad_€,148235.00
2022,1,Ciutat Vella,3,la Barceloneta,41,Turisme i Hostaleria,Valor_cad_€,422564.31
2022,1,Ciutat Vella,3,la Barceloneta,42,Aparcament,Valor_cad_€,4495627.24
2022,1,Ciutat Vella,3,la Barceloneta,42,Comerç,Valor_cad_€,11336277.07
2022,1,Ciutat Vella,3,la Barceloneta,42,Ensenyament i Cultura,Valor_cad_€,7759811.4
